name,Synonyms,CONU 
bn104,"(2-(6-(2-(4-cyclopropylpyrimidin-5-yl)-4-fluorophenoxy)-1,2,4-triazin-5-yl)-2,7-diazaspiro[3.5]nonan-7-yl)((1s,3ar,6as)-octahydrocyclopenta[c]pyrrol-1-yl)methanone",
bn-201,"glycinamide, n-(2-(2-fluorophenyl)ethyl)glycyl-n-(2-methylpropyl)glycyl-n2-(3-(2-oxo-1-pyrrolidinyl)propyl)- | n-(2-amino-2-oxoethyl)-2-(2-((4-fluorophenethyl)amino)-n-isobutylacetamido)-n-(3-(2-oxopyrrolidin-1-yl)propyl)acetamide n-({carbamoylmethyl-[3-(2-oxo-pyrrolidin-1-yl)propyl}-carbamoyl}-methyl)-2-[2-(2-fluorophenyl)-ethylamino]-n-isobutyl-acetamide",
bn-82451,"4-(2-(aminomethyl)-1,3-thiazol-4-yl)-2,6-di(tert-butyl)phenol | phenol, 4-(2-(aminomethyl)-4-thiazolyl)-2,6-bis(1,1-dimethylethyl)-",
bn‐brachyury vaccine,,
bnc105,,
bnc-210,"1,8-naphthyridin-4(1h)-one, 6-((2,3-dihydro-1h-inden-2-yl)amino)-1-ethyl-3-(4-morpholinylcarbonyl)- | 6-((2,3-dihydro-1h-inden-2-yl)amino)-1-ethyl-3-(4-morpholinylcarbonyl)-1,8-naphthyridin-4(1h)-one",
b-nonylglucoside,,
bnt111,,
bnt-162a1,,
bnt162a1 sars-cov-2 vaccine,,
bnt162b1 sars-cov-2 vaccine,,
bnt162b2 omicron (kp.2),,
bnt162b3,,
bnt162c2 sars-cov-2 vaccine,,
bo-653,"4,6-bis(1,1-dimethylethyl)-2,3-dihydro-2,2-dipentyl-5-benzofuranol",
boceprevir,boceprevir,
boc-gamma-d-glu-l-lys(cbz)-d-boroala,,
bocidelpar,"hexanoic acid, 3-methyl-6-(2-((5-methyl-2-(4-(trifluoromethyl)phenyl)-1h-imidazol-1-yl)methyl)phenoxy)-, (3r)-",
boclatixafortide gallium ga-68,[68ga]ga-pentixafor | 68ga)pentixafor | ga-68 pentixafor | gallium (68ga) boclatixafortide | gallium boclatixafortide ga-68 | pentixafor gallium ga-68,
bococizumab,bococizumab,
bolandiol,"19-nor-4-androstenediol | 3beta,17beta-dihydroxyestr-4-ene | 4-norendiol | bolandiol",areton   
bolasterone,bolasterone,caodex   
boldenone,"1,2-dehydrotestosterone | 1,2-didehydrotestosterone | 1,4-androstadien-17beta-ol-3-one | 1,4-androstadien-17β-ol-3-one | 17beta-boldenone | 17β-hydroxyandrosta-1,4-dien-3-one | boldenona | boldenone | boldenonum",exinef   
boldenone undecylenate,"17beta-hydroxyandrosta-1,4-dien-3-one 10-undecenoate | boldenone 10-undecenoate | boldenone undecylenate",
boldione,"1-dehydroandrostenedione | 1,4-androstadiene-3,17-dione | androsta-1,4-diene-3,17-dione | androstadienedione",
boldo leaf extract,boldi folium (peumus boldus molina) | boldo | boldo folium | boldo leaf | boldo leaf (peumus boldus molina) | peumus boldus leaf | peumus boldus leaf dry extract | peumus boldus leaf extract,
bombesin,,
bombykol,,
bombyx mori fiber,silk allergenic extract,
bomedemstat,"benzamide, n-((1s)-4-(((1r,2s)-2-(4-fluorophenyl)cyclopropyl)amino)-1-((4-methyl-1-piperazinyl)carbonyl)butyl)-4-(1h-1,2,3-triazol-1-yl)- | n-((1s)-4-(((1r,2s)-2-(4-fluorophenyl)cyclopropyl)amino)-1-((4-methyl-1-piperazinyl)carbonyl)butyl)-4-(1h-1,2,3-triazol-1-yl)benzamide",
bomtabegagene bavoparvovec,bomtabegagene bavoparvovec,
bopindolol,bopindolol | bopindololum,
borage oil,borago officinalis,
borate ion,pyroborate | tetraborate | tetraborate ion,
bordetella pertussis filamentous hemagglutinin antigen (formaldehyde inactivated),"bordetella pertussis filamentous hemagglutinin vaccine, inactivated | filamentous haemagglutinin | filamentous haemagglutinin adsorbed",
bordetella pertussis fimbriae 2/3 antigen,"bordetella pertussis fimbriae 2/3 vaccine, inactivated",
bordetella pertussis pertactin antigen,"bordetella pertussis pertactin vaccine, inactivated | pertactin | pertactin adsorbed",
bordetella pertussis pertactin antigen (formaldehyde inactivated),,
bordetella pertussis toxoid antigen (formaldehyde inactivated),"bordetella pertussis toxoid antigen, c",
"bordetella pertussis toxoid antigen (formaldehyde, glutaraldehyde inactivated)","bordetella pertussis toxoid vaccine, inactivated | pertussis toxoid",
bordetella pertussis toxoid antigen (glutaraldehyde inactivated),,
boric acid,ácido bórico | boracic acid | boric acid | hydrogen borate | orthoboric acid,
bornaprine,bornaprine,
borneol,"borneo camphor | bornyl alcohol | endo-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol | endo-2-bornanol | endo-2-camphanol | endo-2-hydroxycamphane | sumatra camphor",
bornyl acetate,bornyl acetate,
borocaptate,,
boron,bor | boracium | bore | boro,
bortezomib,[(1r)-3-methyl-1-({(2s)-3-phenyl-2-[(pyrazin-2-ylcarbonyl)amino]propanoyl}amino)butyl]boronic acid | bortezomib | n-[(1r)-1-(dihydroxyboryl)-3-methylbutyl]-n-(pyrazin-2-ylcarbonyl)-l-phenylalaninamide,moxilen    
bortezomib d-mannitol,bortezomib d-mannitol ester | bortezomib d-mannitol symmetrical ester | bortezomib mannitol boronic ester,
bos taurus colostrum,bovine colostrum | colostrum (bos taurus) | colostrum bovine | cow first milk | first milk bovine,
bos taurus colostrum immunoglobulins,bos taurus colostrum immunoglobulins | lactobin,
bos taurus dander,aurochs dander | bos bovis dander | bos indicus dander | bos primigenius dander | bos primigenius taurus dander | bos taurus dander | bovine dander | cow dander | domestic cattle dander | domestic cow dander | domesticated cattle dander,
bos taurus gallstone,artificial cow-bezoan | aurochs gallstone | bezoar | bos indicus gallstone | bos primigenius gallstone | bos taurus gallstone preparation | bovine gallstone | bovis calculus | bovis calculus artifactus | bovis calculus sativus | calculus bovis | cow gallstone | cow-bezoan cultured in vitro | cow-bezoar | domestic cattle gallstone | domestic cow gallstone | niu huang | niuhuang | rengong niuhuang | tiwai peiyu niuhuang,
bos taurus hair,,
bos taurus skin,domestic cow skin extract,
bos172722,,
bosakitug,bosakitug,
boscalid,endura,
bosentan,"4-(1,1-dimethylethyl)-n-(6-(2-hydroxyethoxy)-5-(2-methoxyphenoxy)-(2,2'-bipyrimidin)-4-yl) benzenesulfornamide | bosentán | bosentan | bosentan anhydrous | bosentanum | p-tert-butyl-n-(6-(2-hydroxyethoxy)-5-(o-methoxyphenoxy)-2-(2-pyrimidinyl)-4-pyrimidinyl)benzenesulfonamide",wood' peppermint couh yrup   
boserolimab,"immunoglobulin g1-kappa, anti-(homo sapiens cd27 (tnfrsf7, tumor necrosis factor receptor (tnfr) superfamily member 7))",
bosutinib,"4-((2,4-dichloro-5-methoxyphenyl)amino)-6-methoxy-7-(3-(4-methyl-1-piperazinyl)propoxy)-3-quinolinecarbonitrile | bosutinib",
botaretigene sparoparvovec,botaretigene sparoparvovec | dna (recombinant pseudotyped adeno-associated virus 5 vector aav-rpgr human rhodopsin kinase promoter fragment-regulated human retinitis pigmentosa gtpase regulator rpgr-orf15 isoform gene variant plus adeno-associated virus 2 inverted terminal repeat fl,
botensilimab,botensilimab,
botrytis cinerea,,
botulinum toxin type a,abobotulinumtoxina | botulinum a neurotoxin | botulinum antitoxin type a | botulinum toxin a | botulinum toxin type a | btx-a | evabotulinumtoxina | incobotulinumtoxina | onabotulinumtoxina | prabotulinumtoxin a | toxina botulínica a | toxine botulinique a,hd-methacin   
botulinum toxin type b,botulin b | botulinum antitoxin type b | botulinum b toxin | botulinum neurotoxin type b precursor | botulinum toxin type b | btx-b | rimabotulinumtoxinb | toxina botulínica b,py tet  & py tet kit
botulinum toxin type e,bontoxilysin-e | botulinum neurotoxin serotype e (bont/e) (eb-001) | botulinum neurotoxin type e,
botulinum toxin type f,,
bouteloua gracilis pollen,grama grass pollen extract,
bovhyaluronidase azoximer,bovhyaluronidase azoximer,
bovine type i collagen,"collagen type i, bovine",
bp-14979,,
bpc-157,bepecin,
bph-608,"(1-hydroxy-1-phosphono-2-[1,1';3',1'']terphenyl-3-yl-ethyl)-phosphonic acid",
bpi-3016,,
bpr-0l075,"6-methoxy-3-(3,4,5-trimethoxybenzoyl) indole | methanone, (6-methoxy-1h-indol-3-yl)(3,4,5-trimethoxyphenyl)-",
bq-123,,
bq-788,"bq 788 | bq788 | d-norleucine, n-(((2r,6s)-2,6-dimethyl-1-piperidinyl)carbonyl)-4-methyl-l-leucyl-1-(methoxycarbonyl)-d-tryptophyl-, sodium salt (1:1)",
br-007,"(1-hydroxy-4-(((2-((4-(2-(pyridin-2-yl)-5,6-dihydro-4h-pyrrolo[1,2-b]pyrazol-3-yl)quinolin-7-yl)oxy)ethoxy)carbonyl)amino)butane-1,1-diyl)bis(hydrogen phosphonate)",
br101801,"4-[[(1s)-1-(4,8-dichloro-1-oxo-2-phenylisoquinolin-3-yl)ethyl]amino]-8h-pyrido[2,3-d]pyrimidin-5-one",
bradanicline,bradanicline,
bradykinin,l-bradykinin,
branaplam,branaplam,
branebrutinib,bms-986195 | branebrutinib,
brasofensine,brasofensine,
brassica rapa pollen,mustard pollen extract,
brazikumab,"brazikumab | immunoglobulin g2, anti-(human interleukin 23) (human monoclonal medi2070 heavy chain), disulfide with human monoclonal medi2070 .lambda.-chain, dimer",
brazil nut,barthollesia excelsa whole | bertholletia excelsa bonpl. | bertholletia excelsa whole | bertholletia nobilis whole | brazil nut | brazil nut whole | brazil-nut whole | brazilnut whole | castanha do para whole,
br-coeleneterazine,,finaen     
brecanavir,brecanavir,
brefeldin a,(+)-brefeldin a | ascotoxin | cyanein | decumbin | nectrolide | synergisidin,
bremelanotide,bremelanotida | bremelanotide | brémelanotide | bremelanotidum,
bremzalerbart,"immunoglobulin g4 [224-proline], anti-(betula alleghaniensis allergen bet v 1) (human monoclonal regn5713 γ4-chain), disulfide with human monoclonal regn5713 κ-chain, dimer | immunoglobulin g4-kappa, anti-[bet v 1 (betula alleghaniensis (yellow birch) pollen allergen 1)], homo sapiens monoclonal antibody, gamma4 heavy chain homo sapiens (1-443) [vh (homo sapiens ighv4-59*01 (88.5%) -(ighd) -ighj6*01 (94.4%), cdr-imgt [8.7.10]",
bren-02,,
brenetafusp,"immunoglobulin, anti-(human cd3 antigen ε-chain) (human-mus musculus single-chain fv fragment vl-((ggggs)4gggs)-vh) fusion protein with peptide linker (ggggs) fusion protein with t-cell receptor β chain [171-cysteine,189-alanine,203-asparatic acid] ant",
brensocatib,"(s)-n-((s)-1-cyano-2-(4-(3-methyl-2-oxo-2,3-dihydrobenzo-(d)oxazol-5-yl)phenyl)ethyl)-1,4-oxazepane-2-carboxamide | brensocatib",
brentuximab vedotin,"brentuximab | brentuximab vedotin | brentuximab vedotin brentuximab | brentuximab vedotina | cac10-vcmmae | moab, chimeric, sgn-30, to cd30 antigen | monoclonal antibody sgn-30",
brequinar,brequinar,
brequinar analog,,
bretylium,"(2-bromobenzyl)ethyldimethylaminium | 2-bromo-n-ethyl-n,n-dimethylbenzenemethanaminium | bretylium | n-ethyl-n,n-dimethyl-2-bromobenzenemethanaminium",apo-atenol    bp
brevenal,"(-)-brevenal | 2,4-heptadienal, 7-((2s,3s,4as,5ar,6as,7ar,10s,11r,12as,14ar,15as,16s,17ar)-11-(3z)-3,5-hexadien-1-yleicosahydro-10,16-dihydroxy-3,10,14a,17a-tetramethyloxepino(3,2-b)pyrano(2'',3'':6',7')oxepino(2',3':5,6)pyrano(2,3-f)oxepin-2-yl)-3,4-dimethyl-, (2e,4e)-",
brexanolone,3alpha-oh dhp | allopregnan-3α-ol-20-one | allopregnanolone | brexanolone,
brexpiprazole,brexpiprazole | lu-af41156,
brexucabtagene autoleucel,brexucabtagene autoleucel,
brg01,,
briakinumab,briakinumab,
briciclib,briciclib,
brifentanil,brifentanil,
brigatinib,brigatinib,
brigimadlin,,
brilacidin,brilacidin | brilacidina | brilacidine | brilacidinum,
brilaroxazine,"6-(4-(4-(2,3-dichlorophenyl)-piperazin-1-yl)-butoxy)-2h-benzo(b)(1,4)oxazin-3(4h)-one | brilaroxazina | brilaroxazine | brilaroxazinum",
brilliant blue g,acid blue 90 | brilliant blue g | c.i. acid blue 90 | coomassie brilliant blue g,
brilliant green cation,"brilliant green ion | brilliant green, free form | brilliant green(1+)",
brimapitide,brimapitide,
brimonidine,5-bromo-6-(2-imidazolin-2-ylamino)quinoxaline | brimonidina | brimonidine | brimonidinum | bromoxidine,lemon weet purative yrup
brinase,brinase | brinolase,
brincidofovir,brincidofovir | cidofovir hexadecyloxypropyl ester,
brinzolamide,brinzolamida | brinzolamide,inpra  
briquilimab,"immunoglobulin g1 (297-glutamine), anti-(human c-kit receptor) (human-mus musculus monoclonal jsp191 .gamma.1-chain), disulfide with human-mus musculus monoclonal jsp191 .kappa.-chain, dimer",
brivanib,brivanib,
brivanib alaninate,brivanib alaninate,
brivaracetam,brivaracetam,
brivoligide,"brivoligide | d(c-t-a-c-g-c-c-c-a-c-c-g-c-c-c-a-c-g-c-a-t-a-c), complex with dna d(g-t-a-t-g-c-g-t-g-g-g-c-g-g-t-g-g-g-c-g-t-a-g) (1:1) | dna, d(c-t-a-c-g-c-c-c-a-c-c-g-c-c-c-a-c-g-c-a-t-a-c), complex with dna d(g-t-a-t-g-c-g-t-g-g-g-c-g-g-t-g-g-g-c-g-t-a-g) (1:1)",
brivudine,(e)-5-(2-bromovinyl)-deoxyuridine | brivudina | brivudine | brivudinum | bvdu,
brivudine monophosphate,bvdu 5'-monophosphate | bvdu-mp,
brm-421,pigment epithelium derived factor derived short peptide (ac-ser-leu-gly-ala-glu-gln-arg-thr-glu-ser-ile-ile-his-arg-ala- leu-tyr-tyr-asp-leu-ile-ser-ser-pro-asp-ile-his-gly-thr-nh2),
broccoli,,
brodalumab,brodalumab,
brodimoprim,"2,4-diamino-5-(4-bromo-3,5-dimethoxybenzyl)pyrimidine | brodimoprim | brodimoprima | brodimoprime | brodimoprimum",
"brodimoprim-4,6-dicarboxylate",,
brofaromine,brofaromine | consonar,
brogidirsen,brogidirsen | ns 089/ncnp 02 | ns089/ncnp02,
brolucizumab,brolucizumab | brolucizumab-dbll,
bromamphenicol,,
bromazepam,bromacepam | bromazepam | bromazepamum,azimax-  
bromelains,bromelain | bromelain juice | bromelain protease | bromelaina | bromelaines | bromelains | pineapple protease,
bromfenac,[2-amino-3-(4-bromo-benzoyl)-phenyl]-acetic acid | 2-amino-3-(4-bromobenzoyl)benzeneacetic acid | bromfenac | bromfenaco | bromfenacum,became 
bromhexine,"3,5-dibromo-n(alpha)-cyclohexyl-n(alpha)-methyltoluene-alpha-2-diamine | bromexina | bromhexina | bromhexine | bromhexinum | n-cyclohexyl-n-methyl-(2-amino-3,5-dibrombenzyl)amine",
bromisoval,bromisoval | bromisovalum,
bromochlorosalicylanilide,,
bromocriptine,2-bromo-alpha-ergocryptine | 2-bromo-alpha-ergokryptin | 2-bromo-alpha-ergokryptine | 2-bromo-α-ergocryptine | 2-bromo-α-ergokryptin | 2-bromo-α-ergokryptine | bromocriptina | bromocriptine | bromocriptinum | bromocryptine | bromoergocriptine | bromoergocryptine,mezavant xl atro-reitant    
bromodiphenhydramine,"2-(p-bromo-α-phenylbenzyloxy)-n,n-dimethylethylamine | bromazina | bromazine | bromazinum | β-(p-bromobenzhydryloxy)ethyldimethylamine | β-dimethylaminoethyl p-bromobenzhydryl ether",lucient xr -  
bromoform,tribrommethan | tribromomethane,
bromopride,4-amino-5-bromo-n-[2-(diethylamino)ethyl]-2-methoxybenzamide | bromoprid | bromoprida | bromopride | bromopridum,
bromopyruvate,3-bromo-2-oxopropanoic acid | 3-bromopyruvate | 3-bromopyruvic acid | bromopyruvic acid | β-bromopyruvic acid,
bromothalonil,"1,2-dibromo-2,4-dicyanobutane | 2-bromo-2-(bromomethyl) glutaronitrile | 2-bromo-2-(bromomethyl) pentanedinitrile | bbmg | glutaronitrile, 2-bromo-2-(bromomethyl)- | mdbgn | methyldibromo glutaronitrile | methyldibromoglutaronitrile",
bromotheophylline,8-bromotheophylline,
bromo-willardiine,,
bromo-wr99210,,
bromperidol,bromperidol,
brompheniramine,"[3-(4-bromo-phenyl)-3-pyridin-2-yl-propyl]-dimethyl-amine | 1-(p-bromophenyl)-1-(2-pyridyl)-3-dimethylaminopropane | 2-(p-bromo-α-(2-dimethylaminoethyl)benzyl)pyridine | 3-(4-bromophenyl)-n,n-dimethyl-3-(2-pyridinyl)-1-propanamine | 3-(p-bromophenyl)-3-(2-pyridyl)-n,n-dimethylpropylamine | bpn | bromfeniramina | brompheniramin | bromphéniramine | brompheniramine | brompheniraminum",corxeva   
bromus inermis pollen,smooth brome pollen extract,
bromus secalinus pollen,cheat grass pollen extract,
bronopol,"2-bromo-2-nitropropane-1,3-diol | 2-nitro-2-bromo-1,3-propanediol | beta-bromo-beta-nitrotrimethyleneglycol | bronopol | bronopolu | bronopolum",
brontictuzumab,brontictuzumab | omp-52m51,
bropirimine,bropirimina | bropirimine | bropiriminum,
brostallicin,brostalicina | brostallicin | brostallicine | brostallicinum,
brotizolam,brotizolam | brotizolamum,
broussonetia papyrifera pollen,mulberry pollen extract,
brovanexine,brovanexina | brovanexine | brovanexinum,
brown iron oxide,"ferric carbonate, ferric hydroxide, ferrous hydroxide (variable mixture) | iron carbonate, precipitated | iron oxide, brown | iron subcarbonate",
broxuridine,bromodeoxyuridine | broxuridina | broxuridine,
broxyquinoline,broxyquinoline,
brussels sprout,,
bryostatin 1,bryostatin-1,
bs-001,oh2 injection | recombinant oncolytic herpes simplex virus type ii (oh2) therapeutic injection (vero cell) for human use | rhsv2hgm-csf,
bsg-005,,
bsk02,,
bt200,pegylated aptamer targeting von willebrand factor a1 domain | rondoraptivon pegol,
bta798,,
bta9881,,
btrx-246040,,
btrx-335140,,
btz-043,"2-((2s)-2-methyl-1,4-dioxa-8-azaspiro(4.5)decan-8-yl)-8-nitro-6-trifluoromethyl-4h-1,3-benzothiazin-4-one | 4h-1,3-benzothiazin-4-one, 2-((2s)-2-methyl-1,4-dioxa-8-azaspiro(4.5)dec-8-yl)-8-nitro-6-(trifluoromethyl)-",
bucelipase alfa,rhbssl,
bucetin,,
bucillamine,bucilamina | bucillamine | bucillaminum,
bucindolol,bucindolol,
buckwheat,,
bucladesine,"3',5'-cyclic amp dibutyrate | bucladesina | bucladesine | dibutyryl 3',5'-cyclic amp | dibutyryl adenosine 3',5'-cyclic phosphate | dibutyryl adenosine 3',5'-monophosphate | dibutyryl camp | dibutyryl cyclic 3',5'-adenylic acid | dibutyryl cyclic adenosine 3',5'-monophosphate | dibutyryl cyclic amp | dibutyryl-3',5'-amp | dibutyryladenosine 3',5'-cyclic monophosphate | dibutyryladenosine cyclic monophosphate",
buclizine,1-(p-tert-butylbenzyl)-4-(4-chloro-alpha-phenylbenzyl)piperazine | buclizina | buclizine | buclizinum,rydapt oft  
budesonide,"(11β,16α)-16,17-(butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione | budesónida | budesonide",mofecon-r  atro-reitant   
budigalimab,,
budiodarone,budiodarone,
budipine,budipine,
budoprutug,budoprutug,
bufexamac,2-(p-butoxyphenyl)-acetohydroxamic acid | 4-butoxy-n-hydroxybenzeneacetamide | 4-butoxyphenylacetohydroxamic acid | acide p-butoxyphenylacethydroxamique | bufexamac | bufexamaco | bufexamacum | bufexamic acid | p-butoxyphenylacetohydroxamic acid,
buflomedil,buflomedil,
buformin,1-butylbiguanide | buformin | buformina | buformine | buforminum,
bufotenine,"3-[2-(dimethylamino)ethyl]-5-indolol | 3-[2-(dimethylamino)ethyl]indol-5-ol | 3-[β-(dimethylamino)ethyl]-5-hydroxyindole | 5-hydroxy-n,n-dimethyltryptamine | bufotenin | dm5-ht | n,n-dimethylserotonin",clamovid    
bufuralol,bufuralol | bufuralolum,
bufylline,ambuphylline,
bulevirtide,915207g | bulevirtide,
buloxibutid,"butyl [3-[4-[(1h-imidazol-1-yl)methyl]phenyl]-5-isobutylthiophen-2-yl]sulfonylcarbamate | butyl [3-{4-[(1h-imidazol-1-yl)methyl]phenyl}-5-(2-methylpropyl)thiophene-2-sulfonyl]carbamate | carbamic acid, [[3-[4-(1h-imidazol-1-ylmethyl)phenyl]-5-(2-methylpropyl)-2-thienyl]sulfonyl]-, butyl ester | compound 21 | t2 agonist compound 21",
bumadizone,bumadizona | bumadizone,
bumetanide,3-(aminosulfonyl)-5-(butylamino)-4-phenoxybenzoic acid | 3-butylamino-4-(phenoxy)-5-sulfamoylbenzoic acid | 3-butylamino-4-phenoxy-5-sulfamoyl-benzoic acid | 3-butylamino-4-phenoxy-5-sulfamoylbenzoic acid | bumetanida | bumetanide | bumetanidum,panadol for children   
bunaftine,bunaftine,
bunamidine,"bunamidina | bunamidine | bunamidinum | n,n-dibutyl-4-(hexyloxy)-1-naphthamidine | n,n-dibutyl-4-hexyloxy-1-naphthamidin",
bunamiodyl,"2-(3-butyramido-3,4,6-triiodophenylmethylene)butyric acid | bunamiodilo | bunamiodyl | bunamiodylum",
bunazosin,bunazosin,
bungarus candidus antivenom,malayan krait antivenom,
buparlisib,buparlisib | buparlisibum,
bupivacaine,"(±)-bupivacaine | (rs)-bupivacaine | 1-butyl-2',6'-pipecoloxylidide | 1-butyl-n-(2,6-dimethylphenyl)-2-piperidinecarboxamide | bupivacaina | bupivacaine | bupivacainum | dl-1-butyl-2',6'-pipecoloxylidide | dl-bupivacaine | racemic bupivacaine",axcel cephalexin-  
bupranolol,bupranolol | bupranololum,
buprenorphine,"(−)-buprenorphine | 17-cyclopropylmethyl-4,5α-epoxy-7α-((s)-1-hydroxy-1,2,2-trimethylpropyl)-6-methoxy-6,14-endo-ethanomorphinan-3-ol | 2-(n-cyclopropylmethyl-4,5α-epoxy-3-hydroxy-6-methoxy-6,14-endo-ethanomorphinan-6α-yl)-3,3-dimethyl-2-butanol | 2-[3-cyclopropylmethyl-11-hydroxy-15-methoxy-(14r)-13-oxa-3-azahexacyclo[13.2.2.12,8.01,6.06,14.07,12]icosa-7,9,11-trien-16-yl]-3,3-dimethyl-2-butanol | 21-cyclopropyl-7α-[(s)-1-hydroxy-1,2,2-trimethylpropyl]-6,14-endo-ethano-6,7,8,14-tetrahydrooripavine | buprenophine | buprenorfina | buprenorphine | buprenorphinum",micardi plu   
buprenorphine hemiadipate,buprenorphine adipate ester,
bupropion,amfebutamone | bupropion,uphamol  
buquinolate,buquinolate | buquinolato | buquinolatum,
burfiralimab,"burfiralimab [inn] | immunoglobulin g4, anti-(human vimentin) (human-mus musculus .gamma.4-chain), disulfide with human-mus musculus .kappa.-chain, dimer",
burixafor,burixafor,
burlulipase,burlulipase,
burosumab,burosumab | burosumab (genetical recombination) | burosumab-twza,
buserelin,buserelin | buserelina | busereline | buserelinum | etilamide | tiloryth,
buspirone,"8-(4-(4-(2-pyrimidinyl)-1-piperizinyl)butyl)-8-azaspiro(4,5)decane-7,9-dione | buspiron | buspirona | buspirone | buspironum",couh relief yrup   
busulfan,"1,4-bis(methanesulfonoxy)butane | 1,4-butanediol dimethanesulfonate | 1,4-dimesyloxybutane | 1,4-dimethanesulfonoxybutane | busulfan | busulfano | busulfanum | busulphan | tetramethylene bis(methanesulfonate)",clozapine   
"but-3-enyl-[5-(4-chloro-phenyl)-3,6-dihydro-[1,3,4]thiadiazin-2-ylidene]-amine",,
butabarbital,"5-ethyl-5-(1-methylpropyl)-2,4,6(1h,3h,5h)-pyrimidinetrione | 5-ethyl-5-(1-methylpropyl)barbituric acid | 5-sec-butyl-5-ethyl-2,4,6(1h,3h,5h)-pyrimidinetrione | 5-sec-butyl-5-ethylbarbituric acid | 5-sec-butyl-5-ethylpyrimidine-2,4,6(1h,3h,5h)-trione | butabarbital | secbutabarbital | secbutabarbitale | secbutabarbitalum",xalkori  
